srr	rc	offset	p	fdr
SRR1528687	33	12	0.663767887279391	0.813068880048437
SRR1661495	35	14	0.6640625	0.813102292169887
SRR2052923	28	14	0.6640625	0.813102292169887
SRR2052956	34	12	0.665627451116847	0.81485445464757
SRR2052956	25	12	0.666057474329136	0.815036835931714
SRR2052994	33	14	0.666222671162624	0.815036835931714
SRR2052920	28	12	0.666280813718913	0.815036835931714
SRR1585527	25	14	0.666312376309126	0.815036835931714
SRR2052914	28	12	0.666531685123499	0.815141182269048
SRR2052988	27	12	0.667054116725922	0.815545073052641
SRR2052940	33	12	0.66724548862296	0.815545073052641
SRR2052952	33	14	0.667264150679434	0.815545073052641
SRR4045270	26	14	0.667669022074891	0.815739621662582
SRR2954800	33	12	0.667691529879664	0.815739621662582
SRR1661492	32	14	0.668409095130524	0.816452314393369
SRR1660329	30	14	0.668569202219412	0.816483930355487
SRR2052954	29	14	0.669218693917173	0.817113070071892
SRR944657	29	14	0.669772891236599	0.817625626608916
SRR944659	28	12	0.67009417498055	0.817853705137777
SRR2052916	27	12	0.670238715370942	0.817866019177822
SRR5099278	35	14	0.671483213602626	0.818713065905449
SRR2052914	25	12	0.671624236675887	0.818713065905449
SRR1535532	32	12	0.671875	0.818713065905449
SRR2096973	33	12	0.671875	0.818713065905449
SRR1535529	34	12	0.671875	0.818713065905449
SRR1257255	35	12	0.671875	0.818713065905449
SRR1585529	35	12	0.671875	0.818713065905449
SRR1257241	31	13	0.672404859250234	0.819194624237768
SRR1585494	34	12	0.672595058109664	0.81926226241111
SRR2052932	27	12	0.673095703125	0.819707940362237
SRR4045282	28	14	0.673435120003667	0.819957132702623
SRR2052991	34	12	0.673749045397347	0.82017519374666
SRR1585511	35	14	0.67420407521422	0.820178254375501
SRR2873688	27	12	0.674488042023085	0.820178254375501
SRR1585496	35	14	0.674512224766204	0.820178254375501
SRR931819	29	12	0.67453774899432	0.820178254375501
SRR1257237	35	12	0.674560546875	0.820178254375501
SRR4045264	30	12	0.674560546875001	0.820178254375501
SRR1573934	31	12	0.675055361518718	0.820615860135563
SRR3317845	25	12	0.675207597898293	0.820636926676387
SRR931817	29	12	0.675601302235106	0.820951402616091
SRR2052932	31	12	0.675748848629756	0.820966695868745
SRR5099276	29	14	0.676184797341564	0.821326814980106
SRR4045265	25	14	0.676315307617187	0.821326814980106
SRR2052946	33	14	0.676553013767893	0.821451493562893
SRR1528631	25	12	0.67682933807373	0.821576471683851
SRR2873535	35	13	0.677052259809332	0.821576471683851
SRR1795429	32	13	0.677062150550378	0.821576471683851
SRR1610257	32	13	0.677196190863526	0.821576471683851
SRR4045264	25	14	0.6773681640625	0.821621244664444
SRR2052987	25	12	0.677734375	0.821737732335061
SRR1758380	35	14	0.677734375	0.821737732335061
SRR1528692	35	12	0.678129196166992	0.822052590730134
SRR4045263	27	12	0.678511006290018	0.822351554345921
SRR1573933	26	12	0.678810653770341	0.822550838024898
SRR810100	27	12	0.678963738890187	0.822572480316473
SRR1795440	26	12	0.679234059791629	0.822736118222318
SRR1585522	35	14	0.679542536672671	0.82294589898066
SRR1795426	27	12	0.679840485353464	0.823021439604267
SRR4045269	32	14	0.680052719020025	0.823021439604267
SRR4045275	27	14	0.680084610369704	0.823021439604267
SRR1585505	25	14	0.680146108316727	0.823021439604267
SRR1585547	34	12	0.680456247469609	0.823212108754975
SRR2954801	33	14	0.680601811852693	0.823212108754975
SRR944654	32	14	0.680709667440001	0.823212108754975
SRR1257254	33	12	0.6812744140625	0.82373131797698
SRR1610250	35	12	0.681640625	0.824010318337639
SRR2052916	33	14	0.681800716524239	0.824040087148211
SRR1802136	31	12	0.68201657521422	0.82413723222648
SRR2052916	30	12	0.682398068174531	0.824200752919424
SRR4045293	29	12	0.68266794600944	0.824200752919424
SRR1795426	25	12	0.682787470368731	0.824200752919424
SRR4045272	26	12	0.682953187236308	0.824200752919424
SRR1535530	33	12	0.68328857421875	0.824200752919424
SRR1257229	35	12	0.68328857421875	0.824200752919424
SRR1535551	31	13	0.68328857421875	0.824200752919424
SRR1257228	35	13	0.68328857421875	0.824200752919424
SRR1173910	25	14	0.68328857421875	0.824200752919424
SRR4045294	31	12	0.684127529371367	0.824980208564206
SRR4045266	28	12	0.684206008911133	0.824980208564206
SRR2873686	28	13	0.684686302967327	0.825027125665812
SRR1802154	31	12	0.685510309138479	0.825027125665812
SRR2052924	27	12	0.685662269592285	0.825027125665812
SRR1257259	32	13	0.685699076241084	0.825027125665812
SRR2052914	30	14	0.686327617147723	0.825027125665812
SRR944658	31	13	0.686360799426021	0.825027125665812
SRR1802147	35	13	0.6865234375	0.825027125665812
SRR1758412	35	13	0.686782567458099	0.825027125665812
SRR2874128	25	13	0.686918176710606	0.825027125665812
SRR2052925	28	12	0.6875	0.825027125665812
SRR1802151	33	12	0.6875	0.825027125665812
SRR3356523	33	12	0.6875	0.825027125665812
SRR1610253	34	12	0.6875	0.825027125665812
SRR1802149	34	12	0.6875	0.825027125665812
SRR1257262	35	12	0.6875	0.825027125665812
SRR1661497	35	12	0.6875	0.825027125665812
SRR1802148	35	12	0.6875	0.825027125665812
SRR1610255	33	13	0.6875	0.825027125665812
SRR2096968	34	13	0.6875	0.825027125665812
SRR2146894	34	13	0.6875	0.825027125665812
SRR1535543	34	14	0.6875	0.825027125665812
SRR1585497	34	14	0.6875	0.825027125665812
SRR4045291	35	14	0.6875	0.825027125665812
SRR1528686	33	12	0.6875	0.825027125665812
SRR2873695	28	12	0.688419426616253	0.825967529015122
SRR1573937	31	14	0.688997210180334	0.826497738025433
SRR2086030	34	13	0.689529120936605	0.826972721344118
SRR2052918	25	12	0.68982841945026	0.827079074115202
SRR1573932	27	14	0.690013349964563	0.827079074115202
SRR1585491	34	12	0.690131710613425	0.827079074115202
SRR2052956	33	14	0.690161660399271	0.827079074115202
SRR2146894	32	12	0.690528869628906	0.827356138261303
SRR4045267	33	14	0.690688625046387	0.82738458175604
SRR5345622	26	13	0.690989920543852	0.827582533307393
SRR5099275	33	12	0.691352844238281	0.827847696784682
SRR1795425	28	12	0.691896044873121	0.827847696784682
SRR1585505	35	12	0.691940307617187	0.827847696784682
SRR1585518	34	12	0.69195130991443	0.827847696784682
SRR2052958	34	12	0.692016590401172	0.827847696784682
SRR2873696	29	12	0.692027870812117	0.827847696784682
SRR2052924	34	12	0.692304863266741	0.828016217705777
SRR4045263	29	14	0.69253389825772	0.828079156729673
SRR1585556	35	12	0.692629746743478	0.828079156729673
SRR2096969	26	12	0.692903331382809	0.828243459383302
SRR2052936	30	12	0.693158111236695	0.82838522409682
SRR931823	26	14	0.693383097648621	0.82842925300351
SRR4045289	32	13	0.693580961899732	0.82842925300351
SRR2873687	25	14	0.693603515625	0.82842925300351
SRR1585555	35	12	0.693744089032407	0.828434490299201
SRR627622	34	12	0.69439697265625	0.829022444102946
SRR4045277	31	12	0.694655812824769	0.829022444102946
SRR627623	33	12	0.694794774055481	0.829022444102946
SRR5099280	27	12	0.694863966793379	0.829022444102946
SRR2052928	30	14	0.694917876455848	0.829022444102946
SRR2053000	28	12	0.696295250207186	0.83050274647261
SRR3317845	32	13	0.697938363150869	0.832299365427707
SRR1257230	33	12	0.698235336574726	0.832335337362826
SRR2075420	30	13	0.6982421875	0.832335337362826
SRR1802133	26	12	0.699036272642249	0.83311866114475
SRR4045291	28	12	0.699268116394765	0.833231724197719
SRR1585544	25	14	0.69954247376971	0.833395391292821
SRR1535544	31	13	0.699877894483507	0.833568263016693
SRR2873688	28	12	0.699961645156874	0.833568263016693
SRR1257250	32	12	0.700139275334549	0.833616600481516
SRR1585535	25	14	0.700569231669788	0.833913501106811
SRR2873686	26	14	0.700662815084155	0.833913501106811
SRR4045280	28	14	0.703064610250294	0.83635302600704
SRR1528694	34	12	0.703125	0.83635302600704
SRR1257261	35	12	0.703125	0.83635302600704
SRR4045291	25	12	0.70352612250697	0.83666654999216
SRR1507056	25	12	0.705078125	0.837799253670192
SRR1257261	33	12	0.705078125	0.837799253670192
SRR1585517	34	14	0.705078125	0.837799253670192
SRR4045277	27	14	0.705086844571935	0.837799253670192
SRR4045274	35	14	0.705167216635111	0.837799253670192
SRR1661494	28	13	0.705831044740577	0.838424183783818
SRR2052934	26	12	0.70654296875	0.838942197717402
SRR1257233	34	12	0.70654296875	0.838942197717402
SRR4045263	31	12	0.707439401238481	0.839842677153334
SRR1535548	32	14	0.708232879638672	0.84045661467851
SRR2086027	35	13	0.708232879638672	0.84045661467851
SRR1585553	35	14	0.70921665430069	0.841459900158201
SRR2954801	34	12	0.709426999743974	0.841545327504406
SRR1257229	33	12	0.709805099547003	0.841829678406009
SRR944656	35	13	0.710049984521064	0.841955956304411
SRR4045284	27	14	0.710670618230163	0.84252764971625
SRR1660331	26	14	0.711657659912173	0.843533426587246
SRR1795425	31	12	0.712664286000485	0.844531307901346
SRR4045265	29	14	0.712777204465808	0.844531307901346
SRR2873702	26	12	0.713228332712405	0.844774049211571
SRR944653	25	12	0.713259825209704	0.844774049211571
SRR1535549	31	13	0.7135009765625	0.844895160683217
SRR931819	35	14	0.714126830698663	0.845173357118983
SRR2086030	35	13	0.714134216308594	0.845173357118983
SRR5099280	26	13	0.714152729835866	0.845173357118983
SRR2954801	25	13	0.71464599849031	0.845592610156887
SRR1257248	35	12	0.71484375	0.845662102537923
SRR1585552	35	12	0.715352883223292	0.846099861685259
SRR1660328	25	12	0.715988513082266	0.846496853823814
SRR4045278	31	12	0.716796875	0.846496853823814
SRR1758381	34	12	0.716796875	0.846496853823814
SRR4045271	25	12	0.717033065771303	0.846496853823814
SRR4045284	30	14	0.717574257990428	0.846496853823814
SRR1802136	32	12	0.717735290527344	0.846496853823814
SRR1585487	35	12	0.717888832092285	0.846496853823814
SRR1802134	26	14	0.718172255265017	0.846496853823814
SRR4045266	33	14	0.718352736505032	0.846496853823814
SRR1173914	25	12	0.71875	0.846496853823814
SRR1173907	26	12	0.71875	0.846496853823814
SRR2052987	26	12	0.71875	0.846496853823814
SRR2064432	27	12	0.71875	0.846496853823814
SRR1802149	32	12	0.71875	0.846496853823814
SRR1535537	33	12	0.71875	0.846496853823814
SRR1257249	34	12	0.71875	0.846496853823814
SRR1528687	35	13	0.71875	0.846496853823814
SRR1535541	33	14	0.71875	0.846496853823814
SRR2146889	33	14	0.71875	0.846496853823814
SRR1535540	34	14	0.71875	0.846496853823814
SRR1257270	35	14	0.71875	0.846496853823814
SRR2096971	35	14	0.71875	0.846496853823814
SRR2096967	26	12	0.719309353246812	0.846991636817723
SRR2052938	28	12	0.719596489247352	0.847165752678855
SRR2052932	34	12	0.719797478629192	0.847238402186798
SRR944656	30	14	0.720742886887559	0.848122191350241
SRR944657	31	13	0.720832486107808	0.848122191350241
SRR2075418	26	14	0.721116707064891	0.848122191350241
SRR1528687	34	12	0.721170425415039	0.848122191350241
SRR4045276	32	12	0.721245453864014	0.848122191350241
SRR1257246	33	12	0.722967744648486	0.848159509202454
SRR1758406	35	13	0.723061963915825	0.848159509202454
SRR1535534	32	13	0.723579406738281	0.848159509202454
SRR2052957	25	12	0.72447395324707	0.848159509202454
SRR4045293	32	13	0.725539100313094	0.848159509202454
SRR2052924	26	14	0.7255859375	0.848159509202454
SRR2052931	34	12	0.725888143142135	0.848159509202454
SRR1535543	32	13	0.725936889648438	0.848159509202454
SRR2096967	33	12	0.7269287109375	0.848159509202454
SRR1507057	26	13	0.7269287109375	0.848159509202454
SRR2052911	34	12	0.727753022966108	0.848159509202454
SRR5099275	28	13	0.727816538885236	0.848159509202454
SRR4045271	34	14	0.728124417408509	0.848159509202454
SRR2052985	34	12	0.728620446450132	0.848159509202454
SRR944660	35	14	0.728792762218163	0.848159509202454
SRR4045272	31	12	0.729623572615802	0.848159509202454
SRR4045288	26	12	0.730034115722568	0.848159509202454
SRR5099278	28	13	0.730226338159267	0.848159509202454
SRR1916548	35	13	0.730264826579628	0.848159509202454
SRR1257252	32	12	0.730264826579628	0.848159509202454
SRR5099276	25	13	0.730289229453036	0.848159509202454
SRR4045265	35	13	0.730411529541016	0.848159509202454
SRR931825	29	12	0.730785876713916	0.848159509202454
SRR1585524	34	12	0.730796813964844	0.848159509202454
SRR4045265	26	12	0.731120325624943	0.848159509202454
SRR4045268	34	14	0.731676055736946	0.848159509202454
SRR1802132	31	12	0.731737710139596	0.848159509202454
SRR1257233	33	12	0.732009470462799	0.848159509202454
SRR2052911	31	12	0.732311113504693	0.848159509202454
SRR1585509	34	12	0.732421875	0.848159509202454
SRR1802151	31	13	0.732421875	0.848159509202454
SRR2075420	28	14	0.732421875	0.848159509202454
SRR1795425	25	12	0.732883992166321	0.848159509202454
SRR5099275	35	13	0.733642578125	0.848159509202454
SRR1661497	34	12	0.734375	0.848159509202454
SRR1257252	35	12	0.734375	0.848159509202454
SRR4045276	35	12	0.734375	0.848159509202454
SRR1802151	32	14	0.734375	0.848159509202454
SRR2052993	33	12	0.734553853334938	0.848159509202454
SRR1257240	34	12	0.734565734863281	0.848159509202454
SRR1257238	32	14	0.735010004184914	0.848159509202454
SRR4045283	28	14	0.735327763692176	0.848159509202454
SRR1795440	31	12	0.735825638853957	0.848159509202454
SRR5099280	31	13	0.735841138997402	0.848159509202454
SRR1257243	31	13	0.736140002952629	0.848159509202454
SRR2052914	33	12	0.736379049559585	0.848159509202454
SRR3306585	33	13	0.736624479293823	0.848159509202454
SRR4045264	29	14	0.736989285874186	0.848159509202454
SRR1585514	34	14	0.737359523773193	0.848159509202454
SRR4045293	35	12	0.737739562988281	0.848159509202454
SRR1528686	34	13	0.737739562988281	0.848159509202454
SRR5099278	31	13	0.738739172743986	0.848159509202454
SRR1257259	31	13	0.738916511354071	0.848159509202454
SRR2052987	31	12	0.739008331981335	0.848159509202454
SRR1795438	27	14	0.739152870562701	0.848159509202454
SRR1916548	34	12	0.739260863618903	0.848159509202454
SRR1573937	26	14	0.739280096193148	0.848159509202454
SRR1976448	35	14	0.740214155467274	0.848159509202454
SRR1528688	34	12	0.740234375	0.848159509202454
SRR1507056	26	14	0.740234375	0.848159509202454
SRR931817	35	14	0.740497328341007	0.848159509202454
SRR2873695	29	12	0.740535004283153	0.848159509202454
SRR1585487	34	12	0.740571825575493	0.848159509202454
SRR4045267	29	12	0.7412109375	0.848159509202454
SRR2954800	34	14	0.741408308631194	0.848159509202454
SRR1585557	34	12	0.741495311260223	0.848159509202454
SRR2052926	33	12	0.741659992775765	0.848159509202454
SRR5099277	30	13	0.741680145263672	0.848159509202454
SRR2052952	31	12	0.742190613361375	0.848159509202454
SRR1795428	34	14	0.742403534412443	0.848159509202454
SRR4045268	30	12	0.742491938464809	0.848159509202454
SRR2075418	32	14	0.742526317748816	0.848159509202454
SRR1257268	31	12	0.742775221215704	0.848159509202454
SRR4045265	28	12	0.743525979551691	0.848159509202454
SRR1758410	35	14	0.743525979551691	0.848159509202454
SRR4045264	28	14	0.743976773075388	0.848159509202454
SRR1585515	35	14	0.744348526000976	0.848159509202454
SRR4045272	32	14	0.744479882141281	0.848159509202454
SRR4045284	26	12	0.744487531453963	0.848159509202454
SRR2052930	26	13	0.74462890625	0.848159509202454
SRR2075420	25	14	0.744682312011719	0.848159509202454
SRR1257256	32	12	0.744981537020067	0.848159509202454
SRR4045281	29	12	0.74507868998867	0.848159509202454
SRR1585486	35	14	0.745197296142579	0.848159509202454
SRR944656	29	13	0.745595477297114	0.848159509202454
SRR1535519	35	14	0.74609375	0.848159509202454
SRR1535521	35	14	0.74609375	0.848159509202454
SRR4045293	30	13	0.746346909230118	0.848159509202454
SRR1795435	35	14	0.746844098146539	0.848159509202454
SRR4045263	26	12	0.747123052566167	0.848159509202454
SRR1585521	35	14	0.747709342045709	0.848159509202454
SRR4045267	30	13	0.747739703627303	0.848159509202454
SRR1257246	35	13	0.748153686523438	0.848159509202454
SRR4045283	27	12	0.7483107377067	0.848159509202454
SRR1758409	35	12	0.748706507167967	0.848159509202454
SRR4045264	34	14	0.748725589175592	0.848159509202454
SRR4045263	35	12	0.748866534604453	0.848159509202454
SRR2052958	33	14	0.748924097313796	0.848159509202454
SRR2052956	30	14	0.748934123991664	0.848159509202454
SRR4045266	27	14	0.748985290527344	0.848159509202454
SRR1585548	35	12	0.7490234375	0.848159509202454
SRR1758394	34	14	0.7490234375	0.848159509202454
SRR4045289	27	13	0.749051573591157	0.848159509202454
SRR1585513	34	13	0.749168276786804	0.848159509202454
SRR1257226	33	13	0.749278188006428	0.848159509202454
SRR2052918	34	12	0.749395612018726	0.848159509202454
SRR1758396	32	14	0.749412536621094	0.848159509202454
SRR1257248	33	12	0.749421074986458	0.848159509202454
SRR1660334	33	13	0.749432255513966	0.848159509202454
SRR1535538	32	13	0.74951171875	0.848159509202454
SRR2052931	28	14	0.749817848205567	0.848159509202454
SRR1507057	25	13	0.7498779296875	0.848159509202454
SRR4045267	34	12	0.749999999399493	0.848159509202454
SRR2052925	25	12	0.75	0.848159509202454
SRR2064433	25	12	0.75	0.848159509202454
SRR2064434	25	12	0.75	0.848159509202454
SRR2052929	26	12	0.75	0.848159509202454
SRR2064430	26	12	0.75	0.848159509202454
SRR2064433	26	12	0.75	0.848159509202454
SRR1535549	32	12	0.75	0.848159509202454
SRR1802155	32	12	0.75	0.848159509202454
SRR1204656	33	12	0.75	0.848159509202454
SRR1535549	33	12	0.75	0.848159509202454
SRR1758393	33	12	0.75	0.848159509202454
SRR1802133	33	12	0.75	0.848159509202454
SRR3306588	33	12	0.75	0.848159509202454
SRR1042900	34	12	0.75	0.848159509202454
SRR1042901	34	12	0.75	0.848159509202454
SRR1535532	34	12	0.75	0.848159509202454
SRR1535537	34	12	0.75	0.848159509202454
SRR1610258	34	12	0.75	0.848159509202454
SRR1758392	34	12	0.75	0.848159509202454
SRR1802157	34	12	0.75	0.848159509202454
SRR2433794	34	12	0.75	0.848159509202454
SRR3306583	34	12	0.75	0.848159509202454
SRR3306586	34	12	0.75	0.848159509202454
SRR3306587	34	12	0.75	0.848159509202454
SRR3306588	34	12	0.75	0.848159509202454
SRR3356523	34	12	0.75	0.848159509202454
SRR1257249	35	12	0.75	0.848159509202454
SRR1257258	35	12	0.75	0.848159509202454
SRR1528631	35	12	0.75	0.848159509202454
SRR1535534	35	12	0.75	0.848159509202454
SRR1535536	35	12	0.75	0.848159509202454
SRR1535549	35	12	0.75	0.848159509202454
SRR1610255	35	12	0.75	0.848159509202454
SRR1610256	35	12	0.75	0.848159509202454
SRR1610258	35	12	0.75	0.848159509202454
SRR1758392	35	12	0.75	0.848159509202454
SRR1802150	35	12	0.75	0.848159509202454
SRR2064433	35	12	0.75	0.848159509202454
SRR2096968	35	12	0.75	0.848159509202454
SRR2096974	35	12	0.75	0.848159509202454
SRR2874127	35	12	0.75	0.848159509202454
SRR3356523	35	12	0.75	0.848159509202454
SRR4045284	35	12	0.75	0.848159509202454
SRR627620	35	12	0.75	0.848159509202454
SRR2064435	25	13	0.75	0.848159509202454
SRR2064434	27	13	0.75	0.848159509202454
SRR1507056	32	13	0.75	0.848159509202454
SRR1042900	33	13	0.75	0.848159509202454
SRR1535543	33	13	0.75	0.848159509202454
SRR1802149	33	13	0.75	0.848159509202454
